CONTENT ID	CONTENT TYPE	MIRNA ID	SPECIES	EXPERIMENT ID	METHODS	Entrez GENE ID	COMMENTS
3317	mirna	miR-125b	Bos taurus	530	Microarray	790993	Clear hit to Entrez gene ID
3318	mirna	miR-22	Bos taurus	530	Microarray	791040	Clear hit to Entrez gene ID
3319	mirna	miR-23a	Bos taurus	530	Microarray	791041	Clear hit to Entrez gene ID
3320	mirna	miR-100	Bos taurus	530	Microarray	100313483	Clear hit to Entrez gene ID
3321	mirna	miR-103	Bos taurus	530	Microarray	790976	Clear hit to Entrez gene ID
3322	mirna	miR-107	Bos taurus	530	Microarray	791005	Clear hit to Entrez gene ID
3323	mirna	miR-125b	Bos taurus	530	Microarray	790993	Clear hit to Entrez gene ID
3324	mirna	miR-143	Bos taurus	530	Microarray	100313363	Clear hit to Entrez gene ID
3325	mirna	miR-205	Bos taurus	530	Microarray	790999	Clear hit to Entrez gene ID
3326	mirna	miR-22	Bos taurus	530	Microarray	791040	Clear hit to Entrez gene ID
3327	mirna	miR-26a	Bos taurus	530	Microarray	790971	Clear hit to Entrez gene ID
3328	mirna	miR-29a	Bos taurus	530	Microarray	790973	Clear hit to Entrez gene ID
3329	mirna	miR-99a	Bos taurus	530	Microarray	790991	Clear hit to Entrez gene ID
3330	mirna	let-7b	Bos taurus	530	Microarray	100170922	Clear hit to Entrez gene ID
3331	mirna	miR-107	Bos taurus	530	Microarray	791005	Clear hit to Entrez gene ID
3332	mirna	miR-143-3p	Bos taurus	530	Microarray	100313363	Clear hit to Entrez gene ID
3333	mirna	miR-145-5p	Bos taurus	530	Microarray	790996	Clear hit to Entrez gene ID
3334	mirna	miR-152-3p	Bos taurus	530	Microarray	100313004	Clear hit to Entrez gene ID
3335	mirna	miR-191-5p	Bos taurus	530	Microarray	791033	Clear hit to Entrez gene ID
3336	mirna	miR-200a-3p	Bos taurus	530	Microarray	791036	Clear hit to Entrez gene ID
3337	mirna	miR-200b-3p	Bos taurus	530	Microarray	791054	Clear hit to Entrez gene ID
3338	mirna	miR-200c-3p	Bos taurus	530	Microarray	791037	Clear hit to Entrez gene ID
3339	mirna	miR-22-3p	Bos taurus	530	Microarray	791040	Clear hit to Entrez gene ID
3340	mirna	miR-23b-3p	Bos taurus	530	Microarray	791065	Clear hit to Entrez gene ID
3341	mirna	miR-27a-3p	Bos taurus	530	Microarray	790986	Clear hit to Entrez gene ID
3342	mirna	miR-27b-3p	Bos taurus	530	Microarray	791000	Clear hit to Entrez gene ID
3343	mirna	miR-30a-5p	Bos taurus	530	Microarray	791053	Clear hit to Entrez gene ID
3344	mirna	let-7b-5p	Bos taurus	530	Microarray	100170922	Clear hit to Entrez gene ID
3345	mirna	let-7c-5p	Bos taurus	530	Microarray	100170919	Clear hit to Entrez gene ID
3346	mirna	let-7d	Bos taurus	530	Microarray	791025	Clear hit to Entrez gene ID
3347	mirna	let-7e-5p	Bos taurus	530	Microarray	100170931	Clear hit to Entrez gene ID
3348	mirna	let-7i-5p	Bos taurus	530	Microarray	791064	Clear hit to Entrez gene ID
3349	mirna	miR-100-5p	Bos taurus	530	Microarray	100313483	Clear hit to Entrez gene ID
3350	mirna	miR-107-3p	Bos taurus	530	Microarray	791005	Clear hit to Entrez gene ID
3351	mirna	miR-126	Bos taurus	530	Microarray	790994	Clear hit to Entrez gene ID
3352	mirna	miR-141-3p	Bos taurus	530	Microarray	100313001	Clear hit to Entrez gene ID
3353	mirna	miR-143-3p	Bos taurus	530	Microarray	100313363	Clear hit to Entrez gene ID
3354	mirna	miR-145-5p	Bos taurus	530	Microarray	790996	Clear hit to Entrez gene ID
3355	mirna	miR-152-3p	Bos taurus	530	Microarray	100313004	Clear hit to Entrez gene ID
3356	mirna	miR-191-5p	Bos taurus	530	Microarray	791033	Clear hit to Entrez gene ID
3357	mirna	miR-195-5p	Bos taurus	530	Microarray	100170933	Clear hit to Entrez gene ID
3358	mirna	miR-200a-3p	Bos taurus	530	Microarray	791036	Clear hit to Entrez gene ID
3359	mirna	miR-200c-3p	Bos taurus	530	Microarray	791037	Clear hit to Entrez gene ID
3360	mirna	miR-205	Bos taurus	530	Microarray	790999	Clear hit to Entrez gene ID
3361	mirna	miR-22	Bos taurus	530	Microarray	791040	Clear hit to Entrez gene ID
3362	mirna	miR-23a-3p	Bos taurus	530	Microarray	791041	Clear hit to Entrez gene ID
3363	mirna	miR-23b-3p	Bos taurus	530	Microarray	791065	Clear hit to Entrez gene ID
3364	mirna	miR-27b-3p	Bos taurus	530	Microarray	791000	Clear hit to Entrez gene ID
3365	mirna	miR-29a-3p	Bos taurus	530	Microarray	790973	Clear hit to Entrez gene ID
3366	mirna	miR-30d-5p	Bos taurus	530	Microarray	790987	Clear hit to Entrez gene ID
3367	mirna	miR-31-5p	Bos taurus	530	Microarray	791002	Clear hit to Entrez gene ID
3368	mirna	miR-99a-5p	Bos taurus	530	Microarray	790991	Clear hit to Entrez gene ID
3369	mirna	let-7b-5p	Bos taurus	530	Microarray	100170922	Clear hit to Entrez gene ID
3370	mirna	let-7d-5p	Bos taurus	530	Microarray	791025	Clear hit to Entrez gene ID
3371	mirna	let-7e-5p	Bos taurus	530	Microarray	100170931	Clear hit to Entrez gene ID
3372	mirna	let-7i-5p	Bos taurus	530	Microarray	791064	Clear hit to Entrez gene ID
3373	mirna	miR-100-5p	Bos taurus	530	Microarray	100313483	Clear hit to Entrez gene ID
3374	mirna	miR-107-3p	Bos taurus	530	Microarray	791005	Clear hit to Entrez gene ID
3375	mirna	miR-125a-5p	Bos taurus	530	Microarray	790992	Clear hit to Entrez gene ID
3376	mirna	miR-141-3p	Bos taurus	530	Microarray	100313001	Clear hit to Entrez gene ID
3377	mirna	miR-143-3p	Bos taurus	530	Microarray	100313363	Clear hit to Entrez gene ID
3378	mirna	miR-145a-5p	Bos taurus	530	Microarray	NOTFOUND	NOTFOUND
3379	mirna	miR-151-3p	Bos taurus	530	Microarray	790978	Clear hit to Entrez gene ID
3380	mirna	miR-152-3p	Bos taurus	530	Microarray	100313004	Clear hit to Entrez gene ID
3381	mirna	miR-191-5p	Bos taurus	530	Microarray	791033	Clear hit to Entrez gene ID
3382	mirna	miR-195a-5p	Bos taurus	530	Microarray	NOTFOUND	NOTFOUND
3383	mirna	miR-200a-3p	Bos taurus	530	Microarray	791036	Clear hit to Entrez gene ID
3384	mirna	miR-200b-3p	Bos taurus	530	Microarray	791054	Clear hit to Entrez gene ID
3385	mirna	miR-200c-3p	Bos taurus	530	Microarray	791037	Clear hit to Entrez gene ID
3386	mirna	miR-205-5p	Bos taurus	530	Microarray	790999	Clear hit to Entrez gene ID
3387	mirna	miR-22-3p	Bos taurus	530	Microarray	791040	Clear hit to Entrez gene ID
3388	mirna	miR-23a-3p	Bos taurus	530	Microarray	791041	Clear hit to Entrez gene ID
3389	mirna	miR-23b-3p	Bos taurus	530	Microarray	791065	Clear hit to Entrez gene ID
3390	mirna	miR-27a-3p	Bos taurus	530	Microarray	790986	Clear hit to Entrez gene ID
3391	mirna	miR-27b-3p	Bos taurus	530	Microarray	791000	Clear hit to Entrez gene ID
3392	mirna	miR-29a-3p	Bos taurus	530	Microarray	790973	Clear hit to Entrez gene ID
3393	mirna	miR-30a-5p	Bos taurus	530	Microarray	791053	Clear hit to Entrez gene ID
3394	mirna	miR-30d-5p	Bos taurus	530	Microarray	790987	Clear hit to Entrez gene ID
3395	mirna	miR-31-5p	Bos taurus	530	Microarray	791002	Clear hit to Entrez gene ID
3396	mirna	miR-429-3p	Bos taurus	530	Microarray	100313047	Clear hit to Entrez gene ID
3397	mirna	miR-99a-5p	Bos taurus	530	Microarray	790991	Clear hit to Entrez gene ID
3398	mirna	miR-103	Bos taurus	530	Microarray	790976	Clear hit to Entrez gene ID
3399	mirna	miR-107	Bos taurus	530	Microarray	791005	Clear hit to Entrez gene ID
3400	mirna	miR-125b	Bos taurus	530	Microarray	790993	Clear hit to Entrez gene ID
3401	mirna	miR-145	Bos taurus	530	Microarray	790996	Clear hit to Entrez gene ID
3402	mirna	miR-181a-5p	Bos taurus	530	Microarray	NOTFOUND	NOTFOUND
3403	mirna	miR-205	Bos taurus	530	Microarray	790999	Clear hit to Entrez gene ID
3404	mirna	miR-22	Bos taurus	530	Microarray	791040	Clear hit to Entrez gene ID
3405	mirna	miR-23a	Bos taurus	530	Microarray	791041	Clear hit to Entrez gene ID
3406	mirna	miR-24-3p	Bos taurus	530	Microarray	791052	Clear hit to Entrez gene ID
3407	mirna	miR-26a	Bos taurus	530	Microarray	790971	Clear hit to Entrez gene ID
3408	mirna	miR-29a	Bos taurus	530	Microarray	790973	Clear hit to Entrez gene ID
3409	mirna	miR-31	Bos taurus	530	Microarray	791002	Clear hit to Entrez gene ID
3410	mirna	miR-99a	Bos taurus	530	Microarray	790991	Clear hit to Entrez gene ID
3411	mirna	miR-100	Bos taurus	530	Microarray	100313483	Clear hit to Entrez gene ID
3412	mirna	miR-103	Bos taurus	530	Microarray	790976	Clear hit to Entrez gene ID
3413	mirna	miR-107	Bos taurus	530	Microarray	791005	Clear hit to Entrez gene ID
3414	mirna	miR-125b	Bos taurus	530	Microarray	790993	Clear hit to Entrez gene ID
3415	mirna	miR-143	Bos taurus	530	Microarray	100313363	Clear hit to Entrez gene ID
3416	mirna	miR-195	Bos taurus	530	Microarray	100170933	Clear hit to Entrez gene ID
3417	mirna	miR-19b	Bos taurus	530	Microarray	100170927	Clear hit to Entrez gene ID
3418	mirna	miR-205	Bos taurus	530	Microarray	790999	Clear hit to Entrez gene ID
3419	mirna	miR-22	Bos taurus	530	Microarray	791040	Clear hit to Entrez gene ID
3420	mirna	miR-23a	Bos taurus	530	Microarray	791041	Clear hit to Entrez gene ID
3421	mirna	miR-23b	Bos taurus	530	Microarray	791065	Clear hit to Entrez gene ID
3422	mirna	miR-24-3p	Bos taurus	530	Microarray	791052	Clear hit to Entrez gene ID
3423	mirna	miR-26a	Bos taurus	530	Microarray	790971	Clear hit to Entrez gene ID
3424	mirna	miR-29a	Bos taurus	530	Microarray	790973	Clear hit to Entrez gene ID
3425	mirna	miR-30d	Bos taurus	530	Microarray	790987	Clear hit to Entrez gene ID
3426	mirna	miR-99a	Bos taurus	530	Microarray	790991	Clear hit to Entrez gene ID
3427	mirna	miR-100	Bos taurus	530	Microarray	100313483	Clear hit to Entrez gene ID
3428	mirna	miR-103	Bos taurus	530	Microarray	790976	Clear hit to Entrez gene ID
3429	mirna	miR-107	Bos taurus	530	Microarray	791005	Clear hit to Entrez gene ID
3430	mirna	miR-125b	Bos taurus	530	Microarray	790993	Clear hit to Entrez gene ID
3431	mirna	miR-141	Bos taurus	530	Microarray	100313001	Clear hit to Entrez gene ID
3432	mirna	miR-143	Bos taurus	530	Microarray	100313363	Clear hit to Entrez gene ID
3433	mirna	miR-145	Bos taurus	530	Microarray	790996	Clear hit to Entrez gene ID
3434	mirna	miR-181a-5p	Bos taurus	530	Microarray	NOTFOUND	NOTFOUND
3435	mirna	miR-200c	Bos taurus	530	Microarray	791037	Clear hit to Entrez gene ID
3436	mirna	miR-22	Bos taurus	530	Microarray	791040	Clear hit to Entrez gene ID
3437	mirna	miR-23a	Bos taurus	530	Microarray	791041	Clear hit to Entrez gene ID
3438	mirna	miR-23b	Bos taurus	530	Microarray	791065	Clear hit to Entrez gene ID
3439	mirna	miR-24-3p	Bos taurus	530	Microarray	791052	Clear hit to Entrez gene ID
3440	mirna	miR-26a	Bos taurus	530	Microarray	790971	Clear hit to Entrez gene ID
3441	mirna	miR-29a	Bos taurus	530	Microarray	790973	Clear hit to Entrez gene ID
3442	mirna	miR-31	Bos taurus	530	Microarray	791002	Clear hit to Entrez gene ID
3443	mirna	miR-99a	Bos taurus	530	Microarray	790991	Clear hit to Entrez gene ID
3444	mirna	miR-100	Bos taurus	530	Microarray	100313483	Clear hit to Entrez gene ID
3445	mirna	miR-103	Bos taurus	530	Microarray	790976	Clear hit to Entrez gene ID
3446	mirna	miR-107	Bos taurus	530	Microarray	791005	Clear hit to Entrez gene ID
3447	mirna	miR-143	Bos taurus	530	Microarray	100313363	Clear hit to Entrez gene ID
3448	mirna	miR-145	Bos taurus	530	Microarray	790996	Clear hit to Entrez gene ID
3449	mirna	miR-205	Bos taurus	530	Microarray	790999	Clear hit to Entrez gene ID
3450	mirna	miR-22	Bos taurus	530	Microarray	791040	Clear hit to Entrez gene ID
3451	mirna	miR-23a	Bos taurus	530	Microarray	791041	Clear hit to Entrez gene ID
3452	mirna	miR-23b	Bos taurus	530	Microarray	791065	Clear hit to Entrez gene ID
3453	mirna	miR-24	Bos taurus	530	Microarray	791052	Clear hit to Entrez gene ID
3454	mirna	miR-26a	Bos taurus	530	Microarray	790971	Clear hit to Entrez gene ID
3455	mirna	miR-29a	Bos taurus	530	Microarray	790973	Clear hit to Entrez gene ID
3456	mirna	miR-30d	Bos taurus	530	Microarray	790987	Clear hit to Entrez gene ID
3457	mirna	miR-31	Bos taurus	530	Microarray	791002	Clear hit to Entrez gene ID
3458	mirna	miR-99a	Bos taurus	530	Microarray	790991	Clear hit to Entrez gene ID
3459	mirna	let-7b-5p	Bos taurus	530	Microarray	100170922	Clear hit to Entrez gene ID
3460	mirna	let-7d-5p	Bos taurus	530	Microarray	791025	Clear hit to Entrez gene ID
3461	mirna	let-7e-5p	Bos taurus	530	Microarray	100170931	Clear hit to Entrez gene ID
3462	mirna	let-7i-5p	Bos taurus	530	Microarray	791064	Clear hit to Entrez gene ID
3463	mirna	miR-100-5p	Bos taurus	530	Microarray	100313483	Clear hit to Entrez gene ID
3464	mirna	miR-107-3p	Bos taurus	530	Microarray	791005	Clear hit to Entrez gene ID
3465	mirna	miR-125a-5p	Bos taurus	530	Microarray	790992	Clear hit to Entrez gene ID
3466	mirna	miR-126a-3p	Bos taurus	530	Microarray	NOTFOUND	NOTFOUND
3467	mirna	miR-141-3p	Bos taurus	530	Microarray	100313001	Clear hit to Entrez gene ID
3468	mirna	miR-143-3p	Bos taurus	530	Microarray	100313363	Clear hit to Entrez gene ID
3469	mirna	miR-145-5p	Bos taurus	530	Microarray	790996	Clear hit to Entrez gene ID
3470	mirna	miR-151-5p	Bos taurus	530	Microarray	790978	Clear hit to Entrez gene ID
3471	mirna	miR-152-3p	Bos taurus	530	Microarray	100313004	Clear hit to Entrez gene ID
3472	mirna	miR-191a-5p	Bos taurus	530	Microarray	NOTFOUND	NOTFOUND
3473	mirna	miR-195-5p	Bos taurus	530	Microarray	100170933	Clear hit to Entrez gene ID
3474	mirna	miR-200a-3p	Bos taurus	530	Microarray	791036	Clear hit to Entrez gene ID
3475	mirna	miR-200b-3p	Bos taurus	530	Microarray	791054	Clear hit to Entrez gene ID
3476	mirna	miR-200c-3p	Bos taurus	530	Microarray	791037	Clear hit to Entrez gene ID
3477	mirna	miR-205	Bos taurus	530	Microarray	790999	Clear hit to Entrez gene ID
3478	mirna	miR-22-3p	Bos taurus	530	Microarray	791040	Clear hit to Entrez gene ID
3479	mirna	miR-23a-3p	Bos taurus	530	Microarray	791041	Clear hit to Entrez gene ID
3480	mirna	miR-23b-3p	Bos taurus	530	Microarray	791065	Clear hit to Entrez gene ID
3481	mirna	miR-26a-5p	Bos taurus	530	Microarray	790971	Clear hit to Entrez gene ID
3482	mirna	miR-27a-3p	Bos taurus	530	Microarray	790986	Clear hit to Entrez gene ID
3483	mirna	miR-27b-3p	Bos taurus	530	Microarray	791000	Clear hit to Entrez gene ID
3484	mirna	miR-29a-3p	Bos taurus	530	Microarray	790973	Clear hit to Entrez gene ID
3485	mirna	miR-30a-5p	Bos taurus	530	Microarray	791053	Clear hit to Entrez gene ID
3486	mirna	miR-30d-5p	Bos taurus	530	Microarray	790987	Clear hit to Entrez gene ID
3487	mirna	miR-31a-5p	Bos taurus	530	Microarray	NOTFOUND	NOTFOUND
3488	mirna	miR-429	Bos taurus	530	Microarray	100313047	Clear hit to Entrez gene ID
3489	mirna	miR-99a-5p	Bos taurus	530	Microarray	790991	Clear hit to Entrez gene ID
3490	mirna	miR-100	Bos taurus	530	Microarray	100313483	Clear hit to Entrez gene ID
3491	mirna	miR-125b	Bos taurus	530	Microarray	790993	Clear hit to Entrez gene ID
3492	mirna	miR-19b	Bos taurus	530	Microarray	100170927	Clear hit to Entrez gene ID
3493	mirna	miR-22	Bos taurus	530	Microarray	791040	Clear hit to Entrez gene ID
3494	mirna	miR-23a	Bos taurus	530	Microarray	791041	Clear hit to Entrez gene ID
3495	mirna	miR-29a	Bos taurus	530	Microarray	790973	Clear hit to Entrez gene ID
3496	mirna	miR-31b-5p	Bos taurus	530	Microarray	NOTFOUND	NOTFOUND
3497	mirna	let-7c	Bos taurus	530	Microarray	100170919	Clear hit to Entrez gene ID
3498	mirna	miR-103	Bos taurus	530	Microarray	790976	Clear hit to Entrez gene ID
3499	mirna	miR-107	Bos taurus	530	Microarray	791005	Clear hit to Entrez gene ID
3500	mirna	miR-125b	Bos taurus	530	Microarray	790993	Clear hit to Entrez gene ID
3501	mirna	miR-145-5p	Bos taurus	530	Microarray	790996	Clear hit to Entrez gene ID
3502	mirna	miR-205	Bos taurus	530	Microarray	790999	Clear hit to Entrez gene ID
3503	mirna	miR-23a	Bos taurus	530	Microarray	791041	Clear hit to Entrez gene ID
3504	mirna	miR-24-3p	Bos taurus	530	Microarray	791052	Clear hit to Entrez gene ID
3505	mirna	miR-26a	Bos taurus	530	Microarray	790971	Clear hit to Entrez gene ID
3506	mirna	miR-27a	Bos taurus	530	Microarray	790986	Clear hit to Entrez gene ID
3507	mirna	let-7b	Bos taurus	530	Microarray	100170922	Clear hit to Entrez gene ID
3508	mirna	let-7i	Bos taurus	530	Microarray	791064	Clear hit to Entrez gene ID
3509	mirna	miR-100	Bos taurus	530	Microarray	100313483	Clear hit to Entrez gene ID
3510	mirna	miR-103	Bos taurus	530	Microarray	790976	Clear hit to Entrez gene ID
3511	mirna	miR-107	Bos taurus	530	Microarray	791005	Clear hit to Entrez gene ID
3512	mirna	miR-125b	Bos taurus	530	Microarray	790993	Clear hit to Entrez gene ID
3513	mirna	miR-19b	Bos taurus	530	Microarray	100170927	Clear hit to Entrez gene ID
3514	mirna	miR-200a	Bos taurus	530	Microarray	791036	Clear hit to Entrez gene ID
3515	mirna	miR-200b	Bos taurus	530	Microarray	791054	Clear hit to Entrez gene ID
3516	mirna	miR-205	Bos taurus	530	Microarray	790999	Clear hit to Entrez gene ID
3517	mirna	miR-30d	Bos taurus	530	Microarray	790987	Clear hit to Entrez gene ID
3518	mirna	miR-429	Bos taurus	530	Microarray	100313047	Clear hit to Entrez gene ID
3519	mirna	miR-19b	Bos taurus	530	Microarray	100170927	Clear hit to Entrez gene ID
3520	mirna	let-7a	Bos taurus	530	Microarray	791056	Clear hit to Entrez gene ID
3521	mirna	let-7c	Bos taurus	530	Microarray	100170919	Clear hit to Entrez gene ID
3522	mirna	miR-100	Bos taurus	530	Microarray	100313483	Clear hit to Entrez gene ID
3523	mirna	miR-107	Bos taurus	530	Microarray	791005	Clear hit to Entrez gene ID
3524	mirna	miR-143	Bos taurus	530	Microarray	100313363	Clear hit to Entrez gene ID
3525	mirna	miR-145	Bos taurus	530	Microarray	790996	Clear hit to Entrez gene ID
3526	mirna	miR-191	Bos taurus	530	Microarray	791033	Clear hit to Entrez gene ID
3527	mirna	miR-200a	Bos taurus	530	Microarray	791036	Clear hit to Entrez gene ID
3528	mirna	miR-200b	Bos taurus	530	Microarray	791054	Clear hit to Entrez gene ID
3529	mirna	miR-205a	Bos taurus	530	Microarray	NOTFOUND	NOTFOUND
3530	mirna	miR-22-3p	Bos taurus	530	Microarray	791040	Clear hit to Entrez gene ID
3531	mirna	miR-23b	Bos taurus	530	Microarray	791065	Clear hit to Entrez gene ID
3532	mirna	miR-24a-3p	Bos taurus	530	Microarray	NOTFOUND	NOTFOUND
3533	mirna	miR-24b	Bos taurus	530	Microarray	NOTFOUND	NOTFOUND
3534	mirna	miR-27a	Bos taurus	530	Microarray	790986	Clear hit to Entrez gene ID
3535	mirna	miR-27b	Bos taurus	530	Microarray	791000	Clear hit to Entrez gene ID
3536	mirna	miR-30d	Bos taurus	530	Microarray	790987	Clear hit to Entrez gene ID
3537	mirna	miR-429	Bos taurus	530	Microarray	100313047	Clear hit to Entrez gene ID
3538	mirna	miR-99	Bos taurus	530	Microarray	NOTFOUND	NOTFOUND
3539	mirna	miR-222	Bos taurus	530	Microarray	790984	Clear hit to Entrez gene ID
3540	mirna	miR-27a	Bos taurus	530	Microarray	790986	Clear hit to Entrez gene ID
3541	mirna	miR-21-5p	Bos taurus	530	Microarray	790982	Clear hit to Entrez gene ID
3542	mirna	miR-221	Bos taurus	530	Microarray	790983	Clear hit to Entrez gene ID
3543	mirna	miR-93	Bos taurus	530	Microarray	791049	Clear hit to Entrez gene ID
3544	mirna	miR-125a	Bos taurus	530	Microarray	790992	Clear hit to Entrez gene ID
3545	mirna	miR-221	Bos taurus	530	Microarray	790983	Clear hit to Entrez gene ID
3546	mirna	miR-23a	Bos taurus	530	Microarray	791041	Clear hit to Entrez gene ID
3547	mirna	miR-23b	Bos taurus	530	Microarray	791065	Clear hit to Entrez gene ID
3548	mirna	miR-342	Bos taurus	530	Microarray	791058	Clear hit to Entrez gene ID
3549	mirna	miR-93	Bos taurus	530	Microarray	791049	Clear hit to Entrez gene ID
3550	mirna	miR-125c	Bos taurus	530	Microarray	NOTFOUND	NOTFOUND
3551	mirna	miR-221	Bos taurus	530	Microarray	790983	Clear hit to Entrez gene ID
3552	mirna	miR-222a	Bos taurus	530	Microarray	NOTFOUND	NOTFOUND
3553	mirna	miR-27a	Bos taurus	530	Microarray	790986	Clear hit to Entrez gene ID
3554	mirna	miR-221	Bos taurus	530	Microarray	790983	Clear hit to Entrez gene ID
3555	mirna	miR-222	Bos taurus	530	Microarray	790984	Clear hit to Entrez gene ID
3556	mirna	miR-221-3p	Bos taurus	530	Microarray	790983	Clear hit to Entrez gene ID
3557	mirna	miR-221	Bos taurus	530	Microarray	790983	Clear hit to Entrez gene ID
3558	mirna	miR-27a	Bos taurus	530	Microarray	790986	Clear hit to Entrez gene ID
3559	mirna	miR-17-5p	Bos taurus	530	Microarray	791030	Clear hit to Entrez gene ID
3560	mirna	miR-221-3p	Bos taurus	530	Microarray	790983	Clear hit to Entrez gene ID
3561	mirna	miR-342-3p	Bos taurus	530	Microarray	791058	Clear hit to Entrez gene ID
3562	mirna	miR-93-5p	Bos taurus	530	Microarray	791049	Clear hit to Entrez gene ID
3563	mirna	miR-27a	Bos taurus	530	Microarray	790986	Clear hit to Entrez gene ID
3564	mirna	miR-93	Bos taurus	530	Microarray	791049	Clear hit to Entrez gene ID
3565	mirna	let-7d	Bos taurus	530	Microarray	791025	Clear hit to Entrez gene ID
3566	mirna	miR-221-3p	Bos taurus	530	Microarray	790983	Clear hit to Entrez gene ID
3567	mirna	miR-23a-3p	Bos taurus	530	Microarray	791041	Clear hit to Entrez gene ID
3568	mirna	miR-221-3p	Bos taurus	530	Microarray	790983	Clear hit to Entrez gene ID
3569	mirna	miR-27a-3p	Bos taurus	530	Microarray	790986	Clear hit to Entrez gene ID
3570	mirna	miR-17-5p	Bos taurus	530	Microarray	791030	Clear hit to Entrez gene ID
3571	mirna	miR-221-3p	Bos taurus	530	Microarray	790983	Clear hit to Entrez gene ID
3572	mirna	miR-342-3p	Bos taurus	530	Microarray	791058	Clear hit to Entrez gene ID
3573	mirna	miR-93-5p	Bos taurus	530	Microarray	791049	Clear hit to Entrez gene ID
3574	mirna	miR-27a	Bos taurus	530	Microarray	790986	Clear hit to Entrez gene ID
3575	mirna	miR-93	Bos taurus	530	Microarray	791049	Clear hit to Entrez gene ID
3576	mirna	miR-221	Bos taurus	530	Microarray	790983	Clear hit to Entrez gene ID
3577	mirna	miR-27a	Bos taurus	530	Microarray	790986	Clear hit to Entrez gene ID
